Library System,Type of Library System,Year,Population Served,Resident cardholder new registrations,Non-resident cardholder new registrations,BC OneCard new registrations from within the federation,BC OneCard new registrations from outside the federation,Active resident cardholders at year-end,Active resident cardholders as % of population served,Active non-resident cardholders at year-end,"Active BC OneCard cardholders from within the federation, registered at year end","Active BC OneCard cardholders from outside of the federation, at year-end",Active BC OneCard cardholders at year-end,Total cardholders registered at end of year,Total active cardholders as % of population served,Total circulation to OneCard cardholders,Total circulation of print and other physical materials,Circulation of electronic materials,Circulation of all materials,Circulation per capita,Circulation per volume held,Circulation per hour open,Circulation of children's materials,Circulation of books,Circulation of restricted circulation audio materials (e.g. DAISY),Items returned to home library from BC OneCard cardholders at the end of the year,In library use of materials.,"Total circulation, including in-house use",In-person visits.,Total virtual visits.,Total library visits (in person + virtual),Interlibrary loan requests made to other libraries,Items borrowed from other libraries on interlibrary loan,Interlibrary loan borrowing fill rate for loan requests made to other libraries,"Interlibrary loans borrowed per 1,000 circulation",Interlibrary loan requests received from other libraries,Items lent to other libraries on interlibrary loan,Interlibrary loan lending fill rate for requests received,Catalogued print volumes added,Catalogued print volumes held,Uncatalogued print volumes held,Total print volumes held,% of total materials in print format,Print volumes per capita,Total print titles held,Print titles per capita,"Print periodicals, subscriptions held","Print periodicals, titles held","Print materials in other languages, volumes held","Audio-visual materials in other languages, volumes held","Total materials in other languages, volumes held","Total audio-visual materials, volumes added","Restricted circulation talking books, volumes held","General circulation audio materials, volumes held","Videos and DVDs, volumes held","Computer games and CD-ROMs, volumes held","Total audio-visual materials, volumes held","Audio-visual materials, titles held","Total physical materials, volumes added","Total physical materials, volumes held","Total physical materials, titles held","Electronic collections, volumes held","Electronic collections, titles held",% of total materials in electronic format,"Total materials, volumes held",Total materials (incl. non-print) per capita,"Total materials, titles held",Total licensed online database subscriptions,Licensed online databases with remote access,In-person adult reference transactions.,In-person children and teen reference transactions.,Electronic reference transactions.,Total reference transactions,Reference transactions per capita,Adult programs offered at the library,Adult outreach programs,Total adult programs,Total adult program attendance,Children's programs offered at the library,Children's outreach programs,Attendance at children's programs,Young adult programs offered at the library,Attendance at young adult programs,Young adult outreach programs,Total children's and young adult programs,Total children's and young adult program attendance,Total library programs in library,Total program attendance,Program attendance per capita,Children registered in Kids' Summer Reading Club,Young adults registered in Teen Reading Club,Other outreach activities,Total library outreach programs & activities,Total library programs,Newcomer / ELL programs,Attendance at newcomer / ELL programs,Number of newcomer / ELL programs offered outside of the library,"Professional Librarians, hours worked","Professional librarians, FTE","Full time equivalent professional librarians per 1,000 population","Library Technicians, hours worked","Library technicians, FTE","Community Librarians, hours worked","Community librarians, FTE","Other Staff, hours worked","Other staff, FTE","Total Employees, hours worked","Total employees, FTE","Full-time equivalent employees per 1,000 population served","Full-time equivalent employees per 10,000 circulation","Volunteers, hours worked",Volunteer FTEs,Full-time employees,Part-time employees,Total employees,Volunteers,Computers available for public use that provide access to the library catalogue only,Computers available for public use that provide access to the Internet only,Computers available for public use that provide access to the Internet and to application software,Public Internet access computers,"Public Internet access computers per 1,000 service population",Other computers available for public use,Total computers available for public use,Number of service points with wireless internet,Number of times wireless Internet was used,Online database sessions,Number of public access workstation sessions.,Total website and catalogue page views,eReaders,Devices for the visually disabled,Audio visual players,Cameras,Game consoles,Other (describe),Service points,Other occupied facilities,Do you have any LEED certified library buildings?,Do you have any Shared Space facilities?,"Total square metres, all service points",Total square metres per capita,Public seating,Public meeting room capacity,"Total hours open, all service points",Average hours open per week - all service points,Days open per year - all service points,"Municipal support, operating","Municipal support, capital",Municipal support,"Regional district support, operating","Regional district support, capital",Regional district support,Total local government support,Local government support per capita,Total LLB grants,"Provincial project grants, non-LLB",Federal project grants,Other project grants,Total Project grants (excluding LLB grants),Library generated revenue,Donations and fundraising,Other revenue,Total revenue,Revenue per capita,Transfers from reserve funds,Salaries and benefits,Physical library materials,"Electronic databases, online subscriptions, and eBooks",Total library materials (physical and electronic) expenditure,Total library materials (physical and electronic) expenditure per capita,Computer systems and telecommunications,Library facilities,Capital expenditure,Other expenditure,Total expenditure,Total expenditure per capita,Transfers to reserve,Amortization of tangible assets
Nelson,M,2011," 18,551 "," 1,889 ", 129 , 182 , 55 ," 9,277 ",50%, 423 , 441 , 189 , 630 ," 10,330 ",56%," 3,108 "," 196,410 "," 3,282 "," 199,692 ",10.8,2.1,83.2," 78,262 "," 136,588 ", 82 , 768 ," 37,945 "," 237,637 "," 159,296 "," 42,091 "," 201,387 "," 2,703 "," 2,147 ",79%,10.8," 1,728 ", 932 ,54%," 4,039 "," 43,675 ", n.a. ," 43,675 ",45%,2.4," 43,675 ",2.4, 121 , 121 , 937 , n.d. , 937 , 670 , 22 ," 1,965 "," 1,512 ", 3 ," 3,502 "," 3,502 "," 4,709 "," 47,298 "," 47,298 "," 50,056 "," 22,406 ",51%," 97,354 ",5.2," 69,704 ", 24 , 20 ," 20,264 ", n.d. , 792 ," 21,056 ",1.1, 11 , 33 , 44 , 847 , 168 , 48 ," 3,325 ", 14 , 591 , 9 , 239 ," 3,916 ", 193 ," 4,763 ",0.3, 150 , 3 , 60 , 150 , 343 , 1 , 6 , n.a. ," 1,820 ",1.0,0.05," 7,046 ",3.9," 5,668 ",3.1," 2,808 ",1.5," 17,342 ",9.5,0.51,0.5, 800 ,0.4, 4 , 14 , 18 ,  , 5 , -   , 11 , 11 ,0.6, 2 , 18 , 1 , n.d. ," 4,988 "," 28,311 "," 36,601 ",Y,Y,,,,, 1 , -   ,No,No," 1,237 ",0.07, 82 , 40 ," 2,400 ", 48 , 300 ," $538,000 "," $5,358 "," $543,358 "," $133,333 "," $3,236 "," $136,569 "," $679,927 ", $36.65 ," $82,601 ", $-   ," $2,939 "," $10,068 "," $13,007 "," $60,027 "," $32,298 "," $4,000 "," $871,860 ", $47.00 ," $6,306 "," $586,239 "," $70,884 "," $5,342 "," $76,226 ", $4.11 ," $8,245 "," $103,071 "," $34,387 "," $69,998 "," $878,166 ", $47.34 , $-   ," $65,335 "
New Westminster,M,2011," 66,892 "," 4,094 ", 45 ," 1,924 ", 16 ," 38,894 ",58%, 169 ," 17,847 ", 40 ," 17,887 "," 56,950 ",85%," 161,462 "," 823,938 "," 8,999 "," 832,937 ",12.5,3.3,230.1," 228,897 "," 302,270 "," 4,384 ", 75 ," 127,150 "," 960,087 "," 577,239 "," 533,850 "," 1,111,089 "," 2,241 "," 1,908 ",85%,2.3," 4,935 "," 3,030 ",61%," 15,662 "," 162,873 ", 624 ," 163,497 ",64%,2.4," 162,950 ",2.4, 664 , 650 ," 4,066 ", 270 ," 4,336 "," 3,510 "," 2,018 "," 27,875 "," 9,985 ", 157 ," 40,035 "," 25,871 "," 19,172 "," 204,196 "," 189,471 "," 49,581 "," 21,931 ",20%," 253,777 ",3.8," 211,402 ", 26 , 19 ," 52,056 "," 8,041 ", 258 ," 60,355 ",0.9, 231 , 7 , 238 ," 3,862 ", 242 , 63 ," 14,799 ", 34 , 509 , -   , 339 ," 15,308 ", 507 ," 19,170 ",0.3," 1,272 ", 8 , 30 , 100 , 607 , 159 ," 2,276 ", 2 ," 26,123 ",14.4,0.21, -   ,0.0, -   ,0.0," 40,259 ",22.1," 66,382 ",36.5,0.55,0.4," 2,000 ",1.1, 19 , 46 , 65 , 35 , 10 , -   , 26 , 26 ,0.4, 7 , 43 , 1 , n.d. ," 8,159 "," 94,740 "," 2,097,435 ",Y,Y,,,,, 1 , -   ,No,No," 3,800 ",0.06, 250 , 120 ," 3,620 ", 72 , 346 ," $3,812,224 ", $-   ," $3,812,224 ", $-   , $-   , $-   ," $3,812,224 ", $56.99 ," $152,244 ", $-   ," $3,855 "," $32,988 "," $36,843 "," $106,920 "," $15,291 ", $-   ," $4,123,522 ", $61.64 , $-   ," $2,379,519 "," $313,248 "," $30,053 "," $343,301 ", $5.13 ," $90,566 "," $232,425 ", $-   ," $156,903 "," $3,202,714 ", $47.88 ," $198,722 "," $410,788 "
North Vancouver City,M,2011," 51,294 "," 3,387 ", 6 ," 3,440 ", 40 ," 28,029 ",55%, 38 ," 16,456 ", 158 ," 16,614 "," 44,681 ",87%," 267,448 "," 894,493 "," 9,033 "," 903,526 ",17.6,4.2,252.7," 379,686 "," 475,062 "," 1,966 ", n.d. ," 117,450 "," 1,020,976 "," 589,656 "," 341,773 "," 931,429 "," 2,343 "," 1,800 ",77%,2.0," 5,311 "," 3,112 ",59%," 16,412 "," 139,371 ", n.d. ," 139,371 ",65%,2.7," 113,953 ",2.2, 211 , 211 ," 15,116 ", 964 ," 16,080 "," 3,059 "," 1,999 "," 8,144 "," 13,864 ", 75 ," 24,082 "," 16,052 "," 19,471 "," 163,664 "," 130,216 "," 50,581 "," 50,581 ",24%," 214,245 ",4.2," 180,797 ", 26 , 19 ," 48,821 "," 15,695 ", 755 ," 65,271 ",1.3, 71 , n.d. , 71 , 912 , 375 , n.d. ," 17,458 ", 164 ," 1,509 ", n.d. , 539 ," 18,967 ", 610 ," 19,879 ",0.4, 988 , 45 , n.d. , -   , 610 , n.d. , n.d. , n.d. ," 17,472 ",9.6,0.19," 1,820 ",1.0," 2,080 ",1.1," 45,063 ",24.8," 66,435 ",36.5,0.71,0.4,  ,, 22 , 27 , 49 ,  , 15 , -   , 31 , 31 ,0.6, 7 , 53 , 1 , n.d. ," 9,367 "," 117,246 "," 366,648 ",Y,Y,Y,,,Kill-a-watt power monitor, 1 , -   ,,," 3,345 ",0.07, 356 , 117 ," 3,576 ", 72 , 337 ," $3,055,600 ",  ," $3,055,600 ",  ,  , $-   ," $3,055,600 ", $59.57 ," $145,756 ", $-   , $-   ," $5,152 "," $5,152 "," $208,105 "," $39,200 "," $13,391 "," $3,467,204 ", $67.59 , $-   ," $2,456,671 "," $250,055 "," $47,305 "," $297,360 ", $5.80 ," $195,068 "," $235,483 ", $-   ," $235,084 "," $3,419,666 ", $66.67 , $-   ," $456,818 "
North Vancouver District,M,2011," 90,215 "," 4,793 ", 13 ," 2,186 ", 47 ," 42,561 ",47%, 14 ," 10,205 ", 174 ," 10,379 "," 52,954 ",59%," 265,498 "," 1,744,936 "," 14,058 "," 1,758,994 ",19.5,5.4,175.4," 483,675 "," 998,165 "," 6,198 ", n.d. ," 207,250 "," 1,966,244 "," 913,624 "," 591,821 "," 1,505,445 "," 3,856 "," 3,151 ",82%,1.8," 3,735 "," 1,692 ",45%," 27,325 "," 222,056 ", -   ," 222,056 ",68%,2.5," 130,454 ",1.4, 323 , 323 , 802 ," 2,779 "," 3,581 "," 5,753 ", 836 ," 19,457 "," 32,954 ", 305 ," 53,552 "," 31,734 "," 33,078 "," 275,931 "," 162,511 "," 50,356 "," 22,706 ",15%," 326,287 ",3.6," 185,217 ", 24 , 21 ," 92,351 ", n.d. , 329 ," 92,680 ",1.0, 165 , n.d. , 165 ," 3,734 ", 537 , 104 ," 27,198 ", n.d. , n.d. , n.d. , 641 ," 27,198 ", 702 ," 30,932 ",0.3," 3,598 ", 100 , n.d. , 104 , 806 , 46 , 654 , -   ," 34,503 ",19.0,0.21," 13,055 ",7.2, -   ,0.0," 70,985 ",39.0," 118,543 ",65.1,0.72,0.4, 58 ,0.0, 29 , 81 , 110 , 13 , 13 , 35 , 23 , 58 ,0.6, 3 , 74 , 3 , n.d. ," 376,170 "," 88,569 ", n.d. ,Y,Y,,,,, 3 , -   ,Yes,No," 6,224 ",0.07, 353 , 215 ," 10,027 ", 201 ," 1,059 "," $5,351,334 "," $171,950 "," $5,523,284 ", $-   , $-   , $-   ," $5,523,284 ", $61.22 ," $217,955 ", $-   , $-   , $-   , $-   ," $314,618 "," $42,571 "," $27,788 "," $6,126,216 ", $67.91 , $-   ," $3,903,843 "," $507,000 "," $93,998 "," $600,998 ", $6.66 ," $147,251 "," $629,318 "," $208,325 "," $90,262 "," $5,579,997 ", $61.85 ," $3,000 "," $636,701 "
Okanagan,R,2011," 369,654 "," 17,339 "," 1,519 ", -   , 560 ," 107,342 ",29%, 87 , -   ," 1,802 "," 1,802 "," 109,231 ",30%," 16,699 "," 3,341,110 "," 46,952 "," 3,388,062 ",9.2,4.4,77.0," 1,118,519 "," 2,702,064 "," 5,719 ", -   ," 312,050 "," 3,700,112 "," 1,815,600 "," 1,043,010 "," 2,858,610 "," 6,870 "," 5,601 ",82%,1.7," 5,608 "," 2,162 ",39%," 109,710 "," 635,221 ", -   ," 635,221 ",83%,1.7," 157,082 ",0.4," 1,779 ", 435 ," 4,189 ", n.d. ," 4,189 "," 11,020 "," 4,919 "," 42,626 "," 31,933 ", -   ," 79,478 "," 46,575 "," 120,730 "," 716,478 "," 204,092 "," 49,581 "," 21,931 ",6%," 766,059 ",2.1," 226,023 ", 20 , 14 ," 390,150 ", n.a. ," 4,400 "," 394,550 ",1.1, 142 , 21 , 163 ," 4,465 "," 1,722 ", 554 ," 69,180 ", n.d. , n.d. , n.d. ," 2,276 "," 69,180 "," 1,864 "," 73,645 ",0.2," 4,353 ", 97 , n.d. , 575 ," 2,439 ", n.a. , n.a. , n.a. ," 35,854 ",19.7,0.05," 3,640 ",2.0," 32,760 ",18.0," 172,918 ",95.0," 245,172 ",134.7,0.36,0.4, 500 ,0.3, 63 , 152 , 215 , n.d. , 76 , -   , 129 , 129 ,0.3, 20 , 225 , 30 ," 143,605 "," 10,928 "," 156,596 "," 7,772,670 ",,Y,,,,, 29 , 1 ,No,Yes," 15,376 ",0.04, 949 , 190 ," 43,981 ", 880 ," 6,489 "," $11,609,023 "," $48,693 "," $11,657,716 "," $2,624,176 "," $11,010 "," $2,635,186 "," $14,292,902 ", $38.67 ," $1,012,754 ", n.a. ," $90,828 ", n.a. ," $90,828 "," $408,461 "," $69,356 "," $36,102 "," $15,910,403 ", $43.04 ," $37,666 "," $7,709,178 "," $1,885,353 "," $106,190 "," $1,991,543 ", $5.39 ," $476,853 "," $3,223,244 "," $6,492,174 "," $600,881 "," $20,493,873 ", $55.44 ," $1,551,256 "," $2,509,564 "
Pemberton & District,A,2011," 6,130 ", 655 , 12 , 67 , 11 ," 2,636 ",43%, 336 , 219 , 11 , 230 ," 3,202 ",52%," 2,268 "," 55,209 ", 798 ," 56,007 ",9.1,0.7,24.6," 16,139 "," 18,335 ", 3 , n.d. ," 5,500 "," 61,507 "," 71,200 "," 11,761 "," 82,961 ", 826 , 706 ,85%,12.6," 2,011 ", 790 ,39%," 2,909 "," 20,810 ", -   ," 20,810 ",28%,3.4," 22,384 ",3.7, 51 , 51 , 650 , 100 , 750 , 609 , 8 , 411 ," 4,442 ", -   ," 4,861 "," 3,107 "," 3,518 "," 25,722 "," 25,542 "," 49,056 "," 21,406 ",66%," 74,778 ",12.2," 46,948 ", 19 , 15 ," 9,750 ", n.d. ," 2,250 "," 12,000 ",2.0, 35 , 2 , 37 , 489 , 43 , 2 ," 1,700 ", -   , -   , -   , 45 ," 1,700 ", 78 ," 2,189 ",0.4, 40 ,  , 3 , 7 , 85 , -   , -   , -   , -   ,0.0,0.00, -   ,0.0," 5,664 ",3.1, 744 ,0.4," 6,408 ",3.5,0.57,0.6, 600 ,0.3, 2 , 6 , 8 , 30 , 2 , -   , 6 , 6 ,1.0, -   , 8 , 1 ," 3,000 "," 2,224 "," 9,319 "," 27,533 ",Y,Y,,,,, 1 , -   ,No,Yes, 372 ,0.06, 37 , n.a. ," 2,275 ", 46 , 315 ,  , n.a. , $-   ," $241,443 ", $-   ," $241,443 "," $241,443 ", $39.39 ," $33,699 ", $-   ," $2,184 "," $15,144 "," $17,328 "," $3,054 "," $9,954 ", $-   ," $305,478 ", $49.83 , $-   ," $193,504 "," $45,531 "," $3,565 "," $49,096 ", $8.01 ," $13,062 "," $5,705 ", $-   ," $50,257 "," $311,624 ", $50.84 , n.d. , n.d. 
Pender Island,A,2011," 6,099 ", 407 , 9 , n.a. , 62 ," 3,286 ",54%, 4 , n.a. , 50 , 50 ," 3,340 ",55%, 136 ," 49,200 ",  ," 49,200 ",8.1,1.1,18.7," 4,264 "," 37,969 ", n.a. , 308 ," 127,900 "," 177,100 "," 29,600 "," 3,207 "," 32,807 ", 926 , 733 ,79%,14.9, 909 , 588 ,65%," 3,357 "," 38,195 "," 1,643 "," 39,838 ",89%,6.5," 38,780 ",6.4, 41 , 41 , 18 , 32 , 50 , 345 , -   ," 1,857 "," 3,102 ", 10 ," 4,969 "," 1,971 "," 3,702 "," 44,848 "," 40,792 ", -   , -   ,0%," 44,848 ",7.4," 40,792 ", 4 , 1 ," 4,050 ", n.d. , 8 ," 4,058 ",0.7, 5 , 2 , 7 , 360 , 19 , 6 , 339 , 2 , 13 , 2 , 29 , 352 , 26 , 712 ,0.1, 114 , 2 , 12 , 22 , 48 , -   , -   , -   , -   ,0.0,0.00, -   ,0.0, -   ,0.0, -   ,0.0, -   ,0.0,0.00,0.0," 7,146 ",3.9, -   , -   , -   , 155 , 1 , 3 , 11 , 14 ,2.3, 1 , 16 , 3 , n.d. , n.d. ," 4,650 "," 13,193 ",Y,,Y,,,, 5 , 1 ,No,Yes, 588 ,0.10, 70 , 62 ," 2,628 ", 53 , 634 , n.a. , n.a. , $-   ," $78,450 "," $2,033 "," $80,483 "," $80,483 ", $13.20 ," $29,891 ", $-   ," $7,708 ", $-   ," $7,708 "," $5,039 "," $4,919 "," $7,425 "," $135,465 ", $22.21 , $-   , $-   ," $34,161 ", $-   ," $34,161 ", $5.60 ," $15,448 "," $56,724 ", $-   ," $17,632 "," $123,965 ", $20.33 , $-   , n.a. 
Penticton,M,2011," 33,090 "," 2,578 ", 3 , n.a. , 437 ," 19,921 ",60%, 12 , n.a. ," 1,136 "," 1,136 "," 21,069 ",64%," 21,189 "," 357,660 "," 4,213 "," 361,873 ",10.9,1.7,124.2," 98,562 "," 273,278 ", n.d. , n.d. ," 35,150 "," 397,023 "," 248,599 "," 47,616 "," 296,215 ", 837 , 662 ,79%,1.8," 1,890 ", 769 ,41%, n.d. ," 149,506 ", n.d. ," 149,506 ",71%,4.5," 122,632 ",3.7, 223 , 223 , 421 , n.a. , 421 , n.d. , 232 ," 8,510 "," 2,006 ", n.a. ," 10,748 "," 10,516 ", -   ," 160,477 "," 133,371 "," 49,281 "," 21,631 ",23%," 209,758 ",6.3," 155,002 ", 12 , 9 ," 24,185 ", n.d. , n.a. ," 24,185 ",0.7, 12 , -   , 12 , 405 , 234 , -   ," 4,680 ", -   , -   , -   , 234 ," 4,680 ", 246 ," 5,085 ",0.2, 152 , 6 , -   , -   , 246 , -   , -   , -   ," 7,013 ",3.9,0.12," 5,513 ",3.0, n.a. ,," 11,027 ",6.1," 23,553 ",12.9,0.39,0.4, 364 ,0.2, 10 , 13 , 23 , 6 , 6 , 5 , 1 , 6 ,0.2, -   , 12 , 1 , n.d. , 843 , n.d. ," 111,897 ",,Y,,,,, 1 , -   ,No,Yes," 1,242 ",0.04, 122 , 100 ," 2,913 ", 58 , 329 ," $932,883 ", $-   ," $932,883 ", $-   , $-   , $-   ," $932,883 ", $28.19 ," $125,412 "," $1,875 ", $-   , $-   ," $1,875 "," $111,321 "," $11,697 ", $-   ," $1,183,188 ", $35.76 ," $53,002 "," $769,688 "," $180,376 "," $5,179 "," $185,555 ", $5.61 ," $34,703 "," $188,800 ", $-   ," $34,950 "," $1,213,696 ", $36.68 ," $22,494 ", n.a. 
Port Moody,M,2011," 33,933 "," 2,081 ", 103 ," 1,599 ", 9 ," 11,005 ",32%, 126 ," 9,189 ", 54 ," 9,243 "," 20,374 ",60%," 229,077 "," 588,632 "," 18,464 "," 607,096 ",17.9,3.9,169.3," 316,039 "," 457,084 "," 2,127 ", n.d. ," 102,400 "," 709,496 "," 317,601 "," 182,989 "," 500,590 "," 1,589 "," 1,235 ",78%,2.0," 3,220 "," 2,129 ",66%," 12,111 "," 81,960 "," 4,451 "," 86,411 ",56%,2.5," 72,805 ",2.1, 190 , 183 ," 4,633 ", 259 ," 4,892 "," 2,057 ", 771 ," 4,419 "," 7,484 ", 420 ," 13,094 "," 11,650 "," 14,168 "," 99,695 "," 84,638 "," 55,675 "," 25,481 ",36%," 155,370 ",4.6," 110,119 ", 27 , 24 ," 20,681 "," 8,385 ", 418 ," 29,484 ",0.9, 177 , 1 , 178 ," 1,976 ", 152 , 27 ," 10,289 ", 3 , 9 , -   , 182 ," 10,298 ", 332 ," 12,274 ",0.4," 1,579 ", 31 , 28 , 56 , 388 , 104 ," 1,378 ", 1 ," 10,429 ",5.7,0.17," 3,276 ",1.8," 1,820 ",1.0," 13,832 ",7.6," 29,357 ",16.1,0.48,0.3, -   ,0.0, 12 , 11 , 23 , -   , 5 , -   , 9 , 9 ,0.3, 5 , 19 , 1 , n.d. ," 3,780 "," 47,273 "," 483,184 ",Y,Y,,,,energy meters, 1 , -   ,No,Yes," 1,161 ",0.03, 89 , 30 ," 3,586 ", 72 , 351 ," $1,428,501 ", $-   ," $1,428,501 ", $-   , $-   , $-   ," $1,428,501 ", $42.10 ," $119,408 ", $500 , $-   , $-   , $500 ," $128,996 "," $3,635 ", $-   ," $1,681,040 ", $49.54 , $-   ," $1,297,202 "," $4,821 "," $20,535 "," $25,356 ", $0.75 ," $82,341 "," $26,251 ", $-   ," $216,379 "," $1,647,529 ", $48.55 , $-   ," $126,310 "
Pouce Coupe,M,2011, 792 , 41 , 3 , -   , -   , 210 ,27%, 32 , -   , -   , -   , 242 ,31%, -   ," 5,146 ", -   ," 5,146 ",6.5,0.2,2.8," 2,682 ", n.d. , -   , 1 ,  ," 5,146 "," 7,392 ", n.d. ," 7,392 ", 50 , 41 ,82%,8.0, 95 , 6 ,6%," 1,528 "," 26,887 ", -   ," 26,887 ",97%,33.9," 25,835 ",32.6, 28 , 28 , 28 , -   , 28 , 54 , -   , 169 , 400 , 1 , 570 , 565 ," 1,582 "," 27,485 "," 26,428 ", 300 , 300 ,1%," 27,785 ",35.1," 26,728 ", 12 , 9 , 942 , 612 , -   ," 1,554 ",2.0, 1 , -   , 1 , 14 , 4 , -   , 259 , 1 , 12 , -   , 5 , 271 , 6 , 285 ,0.4, 52 ,  , 4 , 4 , 10 , -   , -   , -   , -   ,0.0,0.00, -   ,0.0," 1,683 ",0.9," 1,393 ",0.8," 3,076 ",1.7,2.13,3.3, 75 ,0.0, 1 , 2 , 3 , 22 , -   , 4 , 1 , 5 ,6.3, 1 , 6 , 1 , n.d. , 1 ," 3,359 "," 1,304 ",,,,,,, 1 , -   ,No,Yes," 1,523 ",1.92, 25 , 12 ," 1,850 ", 37 , 293 ," $41,225 ", $-   ," $41,225 ", $-   , $-   , $-   ," $41,225 ", $52.05 ," $13,575 ", $-   , $-   , $-   , $-   , $317 ," $7,094 ", $372 ," $62,583 ", $79.02 , $-   ," $55,838 "," $6,560 ", $399 ," $6,959 ", $8.79 ," $4,674 ", $35 ," $8,134 ", $-   ," $75,640 ", $95.51 , $-   , $-   
Powell River,M,2011," 20,082 ", 746 , -   , 39 , 52 ," 6,324 ",31%, n.d. , 132 , 172 , 304 ," 6,628 ",33%," 1,390 "," 174,789 "," 10,398 "," 185,187 ",9.2,2.0,68.3," 29,770 "," 107,900 ", 130 , 457 , n.d. ," 185,187 "," 123,136 "," 90,925 "," 214,061 "," 2,945 "," 2,564 ",87%,13.8," 1,696 ", 928 ,55%," 8,396 "," 35,008 ", -   ," 35,008 ",39%,1.7," 35,008 ",1.7, 125 , 127 , 359 ," 1,297 "," 1,656 "," 1,311 ", 40 ," 1,325 "," 2,328 ", -   ," 3,693 "," 3,833 "," 9,707 "," 38,826 "," 38,968 "," 52,053 "," 27,192 ",57%," 90,879 ",4.5," 66,160 ", 17 , 11 ," 11,665 ", n.d. , 8 ," 11,673 ",0.6, 34 , 67 , 101 ," 2,237 ", 70 , 116 ," 4,341 ", -   , 31 , 3 , 189 ," 4,372 ", 104 ," 6,609 ",0.3, 79 , 7 , 186 , 372 , 476 , -   , -   , -   ," 3,640 ",2.0,0.10," 3,280 ",1.8," 1,820 ",1.0," 12,710 ",7.0," 21,450 ",11.8,0.59,0.6, 86 ,0.0, 8 , 13 , 21 , 28 , 2 , -   , 5 , 5 ,0.2, -   , 7 , 1 , n.d. ," 3,253 "," 6,833 "," 79,692 ",Y,Y,,,,Kill-A-Watt meter, 1 , -   ,,No, 531 ,0.03, 44 , n.a. ," 2,711 ", 54 , 298 ," $499,071 "," $32,200 "," $531,271 "," $215,862 "," $21,300 "," $237,162 "," $768,433 ", $38.26 ," $91,130 ", $-   ," $6,785 "," $12,697 "," $19,482 "," $19,074 "," $32,608 "," $13,679 "," $944,406 ", $47.03 , $-   ," $656,410 "," $10,480 "," $8,790 "," $19,270 ", $0.96 ," $13,147 "," $29,782 "," $40,645 "," $183,373 "," $942,627 ", $46.94 , $-   ," $120,592 "
Prince George,M,2011," 89,077 "," 3,781 ", 22 , 57 , 107 ," 32,896 ",37%, 57 , 326 , 329 , 655 ," 33,608 ",38%," 2,684 "," 709,846 "," 19,643 "," 729,489 ",8.2,2.8,127.4," 186,912 "," 569,672 ", 149 , 345 ," 90,885 "," 820,374 "," 381,439 "," 181,877 "," 563,316 "," 3,654 "," 3,181 ",87%,4.4," 6,101 "," 3,820 ",63%," 13,329 "," 148,156 "," 45,245 "," 193,401 ",74%,2.2," 127,907 ",1.4, 309 , 275 ," 1,234 ", n.d. ," 1,234 "," 2,597 ", 261 ," 9,925 "," 8,133 ", n.a. ," 18,319 "," 16,750 "," 15,926 "," 212,029 "," 144,932 "," 51,010 "," 23,340 ",19%," 263,039 ",3.0," 168,272 ", 20 , 17 ," 50,528 "," 10,792 ", 407 ," 61,727 ",0.7, 256 , 126 , 382 ," 6,621 ", 425 , 71 ," 4,474 ", 90 , 916 , n.d. , 586 ," 5,390 ", 771 ," 12,011 ",0.1, n.d. , 6 , n.d. , 197 , 968 , 4 , 54 , -   ," 15,600 ",8.6,0.10," 3,450 ",1.9," 1,950 ",1.1," 65,671 ",36.1," 86,671 ",47.6,0.53,0.7," 1,264 ",0.7, 29 , 35 , 64 , 709 , 14 , 23 , 3 , 26 ,0.3, 4 , 44 , 2 ," 8,439 "," 15,513 "," 23,478 ", n.a. ,,,,,,, 2 , -   ,No,Yes," 3,754 ",0.04, 224 , 135 ," 5,727 ", 115 , 626 ," $3,621,890 ", $-   ," $3,621,890 ", $-   , $-   , $-   ," $3,621,890 ", $40.66 ," $225,739 "," $2,375 "," $18,701 "," $29,355 "," $50,431 "," $263,311 "," $17,916 "," $10,810 "," $4,190,097 ", $47.04 ," $33,679 "," $2,702,915 "," $363,778 "," $91,569 "," $455,347 ", $5.11 ," $114,527 "," $577,944 "," $130,889 "," $657,003 "," $4,638,625 ", $52.07 ," $12,576 "," $405,413 "
